ID;Name;FAR;UPCAT YEAR;Ucode;RE;RA;S;E;EP;P;PA;Designation;;Prev Test Center;No. of years
0859;;;1989;;0;0;0;0;0;1;0;P;1624;;1
0858;;A;1998;LAWCMP;0;0;0;0;0;8;1;P;1624;LAWCMP;9
0857;;F;1999;CFA;3;0;0;5;0;0;0;RE;0104;CFA;8
0856;;A;2002;VETMED;0;0;0;0;0;9;1;PA;1624;VETMED;10
0855;;F;1991;XXX;2;0;0;1;0;0;0;RE;0404;XXX;3
0854;;;1990;;0;0;0;0;0;2;0;P;1624;;2
0853;;A;2003;VETMED;0;0;0;0;0;9;3;PA;1624;VETMED;12
0473;;;1982;;0;0;0;1;0;0;0;E;1624;;1
2482;;R;2002;OVPAA;0;0;0;0;0;1;0;P;1624;OVPAA;1
2481;;A;2011;CSSP;0;0;0;0;0;10;0;P;1624;CSSP;10
2480;;A;2016;CSBIO;0;0;0;0;0;7;0;P;1624;CSBIO;8
2479;;A;2002;OADMS;0;0;0;0;0;0;0;A;1699;OADMS;1
4188;;A;2015;UPMLA;0;0;0;0;0;4;0;P;1622;UPMLA;4
4187;;F;2012;CAL;0;0;0;1;0;0;0;E;1624;CAL;1
3349;;A;2006;NCTS;0;0;0;0;0;0;0;A;1624;NCTS;1
1608;;R;2014;CAL;0;0;0;0;0;8;0;P;1624;CAL;9
1607;;A;1997;ECON;0;0;0;0;0;0;0;CW;1624;ECON;1
1606;;A;2006;POLICE;0;0;0;0;0;0;0;TR;1699;POLICE;6
1605;;A;1997;ENGG;0;0;0;0;0;0;0;CW;1624;ENGG;1
1604;;A;2005;CMO;0;0;0;0;0;0;0;TE;1624;CMO;2
1603;;;2003;ECON;0;0;0;0;0;0;0;CW;1624;ECON;7
1602;;A;1997;ISMED;0;0;0;0;0;0;0;A;1624;ISMED;1
3567;;;2016;SSB;0;0;0;0;0;0;0;A;1624;SSB;6
3566;;;2008;;0;0;0;0;0;0;0;CW;1624;;1
3565;;;2015;SSB;0;0;0;0;0;0;0;A;1624;SSB;6
3564;;;2014;SSB;0;0;0;0;0;0;0;A;1624;SSB;3
5093;;;2015;UPMLA;0;0;0;0;0;1;0;P;1622;UPMLA;1
1428;;F;1996;TAC;1;0;0;0;0;0;0;RE;0725;TAC;1
1427;;;1996;OADMS;0;0;0;0;0;0;0;A;1699;OADMS;1
3678;;F;2008;CSWCD;0;0;0;1;0;0;0;E;1624;CSWCD;1
3677;;;2009;;0;0;0;0;0;0;0;CW;1624;;2
3676;;A;2013;OUR;0;0;0;1;1;3;0;E;1624;OUR;6
5066;;O;2015;OADMS;0;0;0;0;0;0;0;A;1624;OADMS;1
3344;;F;2016;MUSIC;6;0;0;4;0;0;0;E;1624;MUSIC;10
3343;;A;;EDUC;0;0;0;0;0;0;0;;;EDUC;0
3342;;F;2006;UPIS;0;0;0;0;1;0;0;EP;1624;UPIS;1
3341;;A;2008;OUR;0;0;0;0;0;1;0;P;1624;OUR;3
3340;;A;;UPMLA;0;0;0;0;0;0;0;;;UPMLA;0
3339;;A;;OUR;0;0;0;0;0;0;0;;;OUR;0
3338;;A;2016;OUR;0;0;0;0;0;7;0;P;1624;OUR;8
3337;;A;2013;OUR;0;0;0;0;0;3;1;P;1624;OUR;4
3336;;A;2006;HRDO;0;0;0;0;0;0;0;A;1624;HRDO;1
1167;;A;2012;OCG;3;0;8;2;0;1;0;HSE;1624;OCG;14
1166;;A;1995;MUSIC;0;0;0;0;0;2;0;P;1624;MUSIC;2
1165;;A;2016;ISSI;0;0;0;0;0;2;0;D;1624;ISSI;14
5090;;O;2015;UPMLA;0;0;0;0;0;0;0;CW;1622;UPMLA;1
5091;;O;2015;UPMLA;0;0;0;0;0;0;0;CW;1622;UPMLA;1
5044;;F;;UPSF;;;;;;;;E;;UPSF;
5045;;F;2015;CHE;0;0;0;1;0;0;0;E;1624;CHE;1
5046;;R;2016;CSCHEM;0;0;0;0;0;2;0;P;1624;CSCHEM;2
5047;;R;2016;CSCHEM;0;0;0;0;1;1;0;P;1624;CSCHEM;2
5092;;F;2015;UPMLA;0;0;0;1;0;0;0;E;1622;UPMLA;1
3569;;;2008;;0;0;0;0;1;0;0;EP;1624;;1
3568;;;2011;OADMS;0;0;0;0;0;0;0;A;1624;OADMS;4
0518;;F;2016;EDUC;25;0;0;2;0;1;0;RE;0621;EDUC;28
0517;;;1987;;0;0;0;2;1;1;0;E;1624;;4
0516;;;1983;;0;0;0;0;0;1;0;P;1624;;1
0515;;A;2015;OVCA;0;18;0;0;0;8;2;RA;0805;OVCA;29
3531;;A;2016;OVCCA;0;0;0;0;0;0;0;D;1624;OVCCA;4
3530;;A;2015;NCPAG;0;0;0;0;0;0;0;D;1624;NCPAG;3
3529;;A;2014;OVCCA;0;0;0;0;0;0;0;A;1624;OVCCA;8
3528;;A;2016;PABX;0;0;0;0;0;0;0;A;1624;PABX;10
3526;;A;2016;PABX;0;0;0;0;0;0;0;A;1624;PABX;10
3525;;A;2008;CSCHEM;0;0;0;0;0;0;0;TE;1624;CSCHEM;2
3524;;A;2008;CSCHEM;0;0;0;0;0;0;0;CW;1624;CSCHEM;2
3523;;A;2012;CSCHEM;0;0;0;0;0;0;0;CW;1624;CSCHEM;2
3522;;A;2007;CSCHEM;0;0;0;0;0;0;0;CW;1624;CSCHEM;1
3521;;A;2013;CSNIP;0;0;0;0;0;0;0;CW;1624;CSNIP;6
0684;;;1986;;0;0;0;0;1;0;0;EP;1624;;1
0683;;A;2015;OUR;13;0;0;2;1;2;0;RE;0201;OUR;19
0427;;R;2007;AC;0;0;0;6;1;2;0;E;1624;AC;9
0529;;;1984;;0;0;0;1;1;0;0;EP;1624;;2
0513;;;1989;;0;0;0;0;0;2;0;P;1624;;2
0512;;;1983;;0;0;0;0;0;1;0;P;1624;;1
0511;;;1983;;0;0;0;0;0;1;0;P;1624;;1
0510;;;1984;;0;0;0;1;0;1;0;E;1624;;2
5067;;O;2015;OADMS;0;0;0;0;0;0;0;A;1624;OADMS;1
3586;;A;2012;CSNSRI;0;0;0;0;0;4;0;P;1624;CSNSRI;5
3585;;F;2008;CSMATH;0;0;0;0;1;0;0;EP;1624;CSMATH;1
3390;;A;2015;NCPAG;0;0;0;0;0;0;0;TE;1624;NCPAG;10
3352;;F;2011;UPIS;3;0;0;3;0;0;0;RE;0125;UPIS;6
3351;;F;2010;UP BAG;3;0;0;1;0;0;0;RE;0922;UP BAG;4
3350;;A;;NCTS;0;0;0;0;0;0;0;;;NCTS;0
3486;;A;;CBA;0;0;0;0;0;0;0;;;CBA;0
3485;;A;2007;UPMLA;0;0;0;0;0;0;0;A;1624;UPMLA;1
3484;;A;2015;UPMLA;0;0;0;8;1;0;0;E;1622;UPMLA;9
3483;;F;2009;UPMLA;1;0;0;2;0;0;0;RE;0326;UPMLA;3
3482;;F;2014;UPIS;4;0;0;1;1;0;0;RE;0805;UPIS;6
3649;;F;2008;CSCHEM;0;0;0;0;1;0;0;EP;1624;CSCHEM;1
3648;;F;2016;ENGG;7;0;0;1;1;0;0;RE;1228;ENGG;9
3647;;;2015;CSSP;0;0;0;0;0;0;0;CW;1624;CSSP;8
3646;;F;2008;CSNIMBB;0;0;0;1;0;0;0;E;1624;CSNIMBB;1
3645;;;2010;SSB;0;0;0;0;0;0;0;A;1624;SSB;2
5029;;A;2015;OVCAA;0;0;0;0;1;0;0;EP;1624;OVCAA;1
5030;;A;2015;ENGG;0;0;0;0;1;0;0;EP;1624;ENGG;1
5040;;A;;UPMLA;;;;;;;;P;;UPMLA;
5041;;A;2015;CS;0;0;0;0;0;1;0;P;1624;CS;1
5042;;A;2016;UPMLA;0;0;0;0;0;2;0;P;1624;UPMLA;2
5043;;A;2015;UPMLA;0;0;0;0;0;0;1;PA;1624;UPMLA;1
5084;;F;;CSSP;;;;;;;;EP;;CSSP;
5085;;O;2015;UPMLA;0;0;0;0;0;0;0;CW;1622;UPMLA;1
5086;;O;2015;UPMLA;0;0;0;0;0;0;0;CW;1622;UPMLA;1
5087;;O;2015;UPMLA;0;0;0;0;0;0;0;CW;1622;UPMLA;1
5088;;F;2015;UPMLA;0;0;0;1;0;0;0;E;1622;UPMLA;1
5089;;F;2015;UPMLA;0;0;0;1;0;0;0;E;1622;UPMLA;1
1426;;A;2016;CAL;0;0;0;0;0;8;11;PA;1624;CAL;21
1425;;F;1996;CHE;0;0;0;0;1;0;0;EP;1624;CHE;1
1424;;F;1998;CSCHEM;0;0;0;3;0;0;0;E;1624;CSCHEM;3
1423;;F;1996;CSCHEM;0;0;0;1;0;0;0;E;1624;CSCHEM;1
1497;;A;2016;CHE;0;0;0;0;0;13;5;P;1624;CHE;19
1496;;;1999;;0;0;0;0;0;0;0;CW;1624;;3
1495;;F;1997;CSSP;0;0;0;1;0;0;0;E;1624;CSSP;1
1494;;A;1997;ENGG;0;0;0;0;0;0;0;CW;1624;ENGG;1
1493;;A;2011;POLICE;0;0;0;0;0;0;0;C;1624;POLICE;7
1492;;A;1997;ISMED;0;0;0;0;0;0;0;A;1624;ISMED;1
1491;;A;1997;UPIS;0;0;0;0;0;0;0;CW;1624;UPIS;1
1490;;A;2012;CBA;0;0;0;0;0;0;0;CW;1624;CBA;15
1489;;A;2006;NCPAG;0;0;0;0;0;0;0;CW;1624;NCPAG;7
1488;;R;1997;UPIS;0;0;0;1;0;0;0;E;1624;UPIS;1
1487;;;2003;LAWCMP;0;0;0;0;0;0;0;CW;1624;LAWCMP;7
1486;;A;1998;CSMATH;0;0;0;0;0;0;0;CW;1624;CSMATH;2
1485;;A;1997;POLICE;0;0;1;0;0;0;0;S;1624;POLICE;1
1484;;F;2002;CSSP;0;0;0;6;0;0;0;E;1624;CSSP;6
4932;;R;2015;ISSI;0;0;0;0;0;1;0;P;1624;ISSI;1
3581;;F;2009;CSMATH;0;0;0;1;1;0;0;E;1624;CSMATH;2
3580;;F;2015;ENGG;3;0;0;1;1;0;0;RE;0421;ENGG;5
3579;;;2016;SSB;0;0;0;0;0;0;0;A;1624;SSB;6
3578;;R;2012;CSNSRI;0;0;0;4;0;0;0;E;1624;CSNSRI;5
3577;;A;2016;BO-SYS;0;0;0;1;3;2;0;E;1624;BO-SYS;7
3576;;;2012;HEALTH;0;0;0;0;0;0;0;A;1624;HEALTH;2
3560;;;2015;SSB;0;0;0;0;0;0;0;A;1624;SSB;6
3559;;A;2008;UPMLA;0;0;0;1;0;0;0;E;1624;UPMLA;1
3558;;;2012;SSB;0;0;0;0;0;0;0;A;1624;SSB;5
3557;;;2015;SPMO-S;0;0;0;0;0;0;0;D;1624;SPMO-S;7
3556;;A;2009;ECON;0;0;0;0;0;0;0;BA;1624;ECON;2
3555;;A;2008;;0;0;0;0;0;0;0;A;1624;;1
3479;;F;2015;CSSP;3;0;0;4;1;0;0;RE;0103;CSSP;8
1154;;A;2016;OADMS;0;0;18;0;0;0;1;S;1624;OADMS;22
1153;;A;2016;OADMS;6;0;8;2;0;0;0;S;1624;OADMS;16
0576;;;1986;;0;0;0;0;0;2;0;P;1624;;3
0575;;;1984;;0;0;0;0;0;1;0;P;1624;;1
0574;;;1986;;0;0;0;0;0;3;0;P;1624;;3
0573;;;1989;;0;0;0;1;1;0;0;E;1624;;2
0572;;A;2011;UPMLA;0;0;0;0;0;4;0;P;1624;UPMLA;4
0571;;F;2001;CSBIO;6;0;0;0;2;0;0;RE;0522;CSBIO;8
0570;;;1984;;0;0;0;0;0;1;0;P;1624;;1
1013;;;1991;;0;0;0;1;0;0;0;E;1624;;1
0291;;;1981;;2;0;0;0;0;0;0;RE;0404;;2
0290;;F;1996;UPLB;7;0;0;6;0;0;0;RE;0506;UPLB;13
0289;;;1979;;0;0;0;0;0;1;0;P;1624;;1
0288;;;1983;;0;0;0;0;0;5;0;P;1624;;5
0287;;;1980;;0;0;0;0;0;2;0;P;1624;;2
0286;;;1983;;3;0;0;2;0;0;0;RE;0723;;5
0285;;;1979;;0;0;0;0;0;1;0;P;1624;;1
0284;;;1989;;0;0;0;1;0;2;0;E;1624;;3
0283;;;1979;;0;0;0;0;0;1;0;P;1624;;1
0282;;;1979;;0;0;0;1;0;0;0;E;1624;;1
0281;;;1979;;1;0;0;0;0;0;0;RE;0924;;1
0280;;;1979;;0;0;0;0;0;1;0;P;1624;;1
0279;;;1980;;0;0;0;0;0;2;0;P;1624;;2
0278;;;1979;;0;0;0;0;0;1;0;P;1624;;1
0277;;F;1993;UPLB;6;0;0;3;0;0;0;RE;1304;UPLB;9
0276;;;1979;;0;0;0;0;0;1;0;P;1624;;1
1012;;;1992;;0;0;0;1;1;0;0;EP;1624;;2
1011;;;1993;;0;0;0;2;0;0;0;E;1624;;2
1010;;;1991;;0;0;0;0;1;0;0;EP;1624;;1
1009;;F;2003;CHK;7;0;0;1;0;0;0;RE;1104;CHK;8
1008;;;1991;;0;0;0;0;1;0;0;EP;1624;;1
1007;;F;1998;EDUC;7;0;0;1;0;0;0;RE;0823;EDUC;8
1006;;R;2003;EDUC;0;0;0;0;0;10;0;P;1624;EDUC;10
1005;;A;2016;OADMS;0;0;21;0;0;1;1;S;1624;OADMS;24
1004;;;1992;;0;0;0;0;0;2;0;P;1624;;2
1003;;;1991;;0;0;0;0;0;1;0;P;1624;;1
1002;;A;2016;OADMS;0;18;0;0;0;5;2;P;1624;OADMS;25
1001;;;1992;;0;0;0;0;2;0;0;EP;1624;;2
1000;;;1993;;0;0;0;3;0;0;0;E;1624;;3
0999;;F;1993;CSMATH;1;0;0;2;0;0;0;E;1624;CSMATH;3
0998;;F;1992;UPIS;0;0;0;2;0;0;0;E;1624;UPIS;2
0997;;F;1994;UPIS;2;0;0;0;1;0;0;RE;0626;UPIS;3
1152;;;1994;;0;0;0;0;0;1;0;P;1624;;1
1151;;;1993;;0;0;0;0;0;1;0;P;1624;;1
1150;;A;2008;UPMLA;0;0;0;0;0;8;7;PA;1624;UPMLA;16
1149;;R;2016;CSCHEM;0;0;0;22;1;0;0;E;1624;CSCHEM;23
1148;;F;1994;CAL;0;0;0;2;0;0;0;E;1624;CAL;2
1147;;;1993;;0;0;0;1;0;0;0;E;1624;;1
1103;;A;2016;OADMS;0;0;0;0;0;1;2;C;1624;OADMS;24
1102;;;1993;;0;0;0;1;0;0;0;E;1624;;1
1101;;;1993;;0;0;0;1;0;0;0;E;1624;;1
1100;;A;2011;ACCTG-D;0;0;0;0;0;9;9;PA;1624;ACCTG-D;18
1099;;F;1998;UPIS;0;0;0;4;0;0;0;E;1624;UPIS;4
1061;;;1993;;0;0;0;1;0;0;0;E;1624;;1
1060;;R;1992;CSSP;0;0;0;0;0;1;0;P;1624;CSSP;1
1059;;F;1998;CSCHEM;0;0;0;2;1;0;0;E;1624;CSCHEM;3
1058;;F;2014;CAL;5;0;1;6;0;0;0;E;1624;CAL;12
1057;;;1992;;0;0;0;0;1;0;0;EP;1624;;1
1056;;A;2016;OADMS;0;17;0;0;0;5;2;P;1624;OADMS;26
1055;;F;1993;STAT;0;0;0;1;1;0;0;E;1624;STAT;2
1054;;;1992;;0;0;0;0;1;0;0;EP;1624;;1
1053;;;1992;;0;0;0;0;0;1;0;P;1624;;1
0967;;;1992;;0;0;0;2;0;0;0;E;1624;;2
0965;;F;2014;CAL;0;0;2;1;0;0;0;SR;1624;CAL;3
0964;;A;2004;OUR;2;0;0;7;1;2;0;E;1624;OUR;12
0956;;F;2016;UPMLA;5;0;0;9;0;0;0;RE;1028;UPMLA;14
4186;;F;;CAL;0;0;0;0;0;0;0;EP;;CAL;0
4185;;;;CAL;0;0;0;0;0;0;0;EP;;CAL;0
4184;;F;2016;ENGG;3;0;0;1;0;0;0;RE;0404;ENGG;4
4183;;F;;ENGG;0;0;0;0;0;0;0;EP;;ENGG;0
4182;;F;;ENGG;0;0;0;0;0;0;0;EP;;ENGG;0
4181;;F;2013;ENGG;0;0;0;2;0;0;0;E;1624;ENGG;2
4180;;F;2013;ENGG;0;0;0;2;0;0;0;E;1624;ENGG;2
4179;;F;;ENGG;0;0;0;0;0;0;0;EP;;ENGG;0
4178;;F;;ENGG;0;0;0;0;0;0;0;EP;;ENGG;0
4177;;F;2015;ENGG;1;0;0;3;0;0;0;E;1624;ENGG;4
0528;;F;1997;OVPPD;9;0;0;3;0;0;0;RE;0624;OVPPD;12
0527;;;1983;;0;0;0;0;0;1;0;P;1624;;1
0526;;A;2015;ARCH;0;0;0;0;0;14;12;PA;1624;ARCH;27
0525;;;1984;;0;0;0;0;0;2;0;P;1624;;2
0524;;;1983;;0;0;0;0;0;1;0;P;1624;;1
0523;;;1988;;3;0;0;3;0;0;0;RE;1322;;6
0522;;R;2012;UPIS;0;0;0;14;0;5;0;E;1624;UPIS;19
0521;;;1985;;0;0;0;0;0;2;0;P;1624;;2
0520;;R;1994;ISMED;1;0;0;8;0;0;0;RE;0404;ISMED;10
0519;;;1985;;0;0;0;3;0;0;0;E;1624;;3
1601;;F;1997;CAL;0;0;0;1;0;0;0;E;1624;CAL;1
1600;;A;2012;OUR;0;0;0;0;0;10;3;PA;1624;OUR;14
1599;;F;2008;UPLB;7;0;0;0;0;0;0;RE;1204;UPLB;7
1598;;A;2009;CSSP;0;0;0;0;0;0;0;CW;1624;CSSP;12
1597;;A;2016;CHE;0;0;0;0;0;11;7;PA;1624;CHE;19
1596;;F;1997;CSSP;0;0;0;1;0;0;0;E;1624;CSSP;1
1595;;F;2016;UPIS;0;0;0;19;0;0;0;E;1624;UPIS;19
1594;;A;1997;ISMED;0;0;0;0;0;0;0;A;1624;ISMED;1
1593;;F;2002;CAL;0;0;0;5;0;0;0;E;1624;CAL;5
1592;;A;2005;CSCHEM;0;0;0;0;0;0;0;TE;1624;CSCHEM;8
1591;;A;1998;CSSP;0;0;0;0;0;0;0;CW;1624;CSSP;2
1590;;A;2006;NEC;0;0;0;0;0;0;0;CW;1624;NEC;10
1589;;F;1999;CSCHEM;2;0;0;1;0;0;0;RE;0204;CSCHEM;3
1588;;A;2016;LAWCMP;0;0;0;0;0;0;0;TE;1624;LAWCMP;19
1587;;A;2006;CMC;0;0;0;0;0;0;0;CW;1624;CMC;5
1586;;A;2007;ECON;0;0;0;0;0;0;0;CW;1624;ECON;8
1585;;A;2015;LAW;0;0;0;0;0;0;0;CW;1624;LAW;14
1584;;A;1999;;0;0;0;0;0;0;0;CW;1624;;3
1545;;A;2012;CBA;0;0;0;0;0;0;0;CW;1624;CBA;15
1544;;A;2009;LAWCMP;0;0;0;0;0;0;0;TE;1624;LAWCMP;7
1543;;A;2008;POLICE;0;0;0;0;0;0;0;C;1624;POLICE;6
5068;;O;2015;OADMS;0;0;0;0;0;0;0;A;1624;OADMS;1
5069;;O;2015;OADMS;0;0;0;0;0;0;0;A;1624;OADMS;1
5070;;O;2015;OADMS;0;0;0;0;0;0;0;A;1624;OADMS;1
5071;;O;2015;OADMS;0;0;0;0;0;0;0;A;1624;OADMS;1
5072;;O;2015;OADMS;0;0;0;0;0;0;0;A;1624;OADMS;1
5073;;R;;CSNSRI;;;;;;;;EP;;CSNSRI;
3671;;;2016;SSB;0;0;0;0;0;0;0;A;1624;SSB;6
3670;;;2008;CMO;0;0;0;0;0;0;0;A;1624;CMO;1
3669;;;2008;;0;0;0;0;0;0;0;A;1624;;1
3668;;;2008;;0;0;0;1;0;0;0;E;1624;;1
3667;;;2008;;0;0;0;0;0;0;0;A;1624;;1
3666;;A;2015;ACCTG-S;0;0;0;0;0;5;0;P;1624;ACCTG-S;6
3665;;;2012;BO-DIL;0;0;0;0;0;1;0;P;1624;BO-DIL;4
3664;;;2015;SSB;0;0;0;0;0;0;0;A;1624;SSB;5
3663;;;2015;SSB;0;0;0;0;0;0;0;A;1624;SSB;6
3662;;;2008;;0;0;0;1;0;0;0;E;1624;;1
3661;;F;2012;STAT;2;0;0;3;0;0;0;E;1624;STAT;5
3660;;;2015;CAL;0;0;0;0;0;0;0;CW;1624;CAL;8
3659;;A;2015;ACCTG-S;2;0;0;0;0;5;0;RE;0421;ACCTG-S;8
3658;;;2010;CMC;0;0;0;0;0;0;0;CW;1624;CMC;2
3657;;;2009;;0;0;0;0;0;0;0;TR;1624;;2
3656;;F;2015;CSMATH;5;0;0;1;1;0;0;RE;0202;CSMATH;7
3655;;;2015;SSB;0;0;0;0;0;0;0;A;1624;SSB;5
3654;;;2012;ECON;0;0;0;0;0;0;0;CW;1624;ECON;4
3653;;F;2008;UPIS;0;0;0;0;1;0;0;EP;1624;UPIS;1
3652;;;2008;;0;0;0;0;0;0;0;TR;1624;;1
0461;;A;1995;HRDO;0;0;0;0;0;3;0;P;1624;HRDO;3
0460;;;1982;;0;0;0;0;1;0;0;EP;1624;;1
0459;;;1987;;1;0;0;2;2;1;0;E;1624;;6
0458;;;1982;;0;0;0;0;0;1;0;P;1624;;1
0450;;F;2014;CAL;14;0;4;3;0;0;0;RE;0302;CAL;21
0449;;;1981;;0;0;0;0;0;1;0;P;1624;;1
0448;;;1981;;0;0;0;0;0;1;0;P;1624;;1
0447;;A;2007;UPIS;0;1;0;7;1;11;3;E;1624;UPIS;24
0446;;A;2004;UPIS;2;0;0;9;1;2;0;RE;1123;UPIS;14
0445;;F;1991;XXX;5;0;0;1;0;0;0;E;1624;XXX;6
0444;;F;2010;UPIS;21;0;0;2;2;1;0;RE;0201;UPIS;26
0443;;;1981;;0;0;0;1;0;0;0;E;1624;;1
0442;;R;2007;EDUC;0;0;0;10;0;11;1;E;1624;EDUC;22
0441;;A;2007;M LIB;0;0;0;14;1;3;0;E;1624;M LIB;18
0440;;;1988;;2;0;0;4;0;1;0;E;1624;;7
4326;;A;;;0;0;0;0;0;0;0;;;;0
4431;;;;CSSP;;;;;;;;EP;;CSSP;
4430;;;;CSSP;;;;;;;;EP;;CSSP;
4429;;;;CSSP;;;;;;;;EP;;CSSP;
4428;;;;CSSP;;;;;;;;EP;;CSSP;
4427;;;;CSSP;;;;;;;;EP;;CSSP;
4426;;F;2014;CAL;0;0;0;0;1;0;0;EP;1624;CAL;1
4425;;;;CAL;;;;;;;;EP;;CAL;
4424;;;;CAL;;;;;;;;EP;;CAL;
4397;;;;CSNIP;;;;;;;;EP;;CSNIP;
4396;;;;CSNIP;;;;;;;;EP;;CSNIP;
4395;;;;CSNIP;;;;;;;;EP;;CSNIP;
4394;;;;CSNIP;;;;;;;;EP;;CSNIP;
4393;;;;CSNIP;;;;;;;;EP;;CSNIP;
4392;;;;CSNIGS;;;;;;;;EP;;CSNIGS;
4391;;;;CSNIGS;;;;;;;;EP;;CSNIGS;
4390;;;;CSNIGS;;;;;;;;EP;;CSNIGS;
4389;;;;CSNIGS;;;;;;;;EP;;CSNIGS;
4388;;;;CSNIGS;;;;;;;;EP;;CSNIGS;
4387;;;;CSMSI;;;;;;;;EP;;CSMSI;
4386;;;;CSMATH;;;;;;;;EP;;CSMATH;
4385;;;;CSMATH;;;;;;;;EP;;CSMATH;
3588;;A;2015;CSSP;0;0;0;0;0;6;0;P;1624;CSSP;7
3587;;;2014;OUR;0;0;0;0;0;0;0;A;1624;OUR;7
1542;;A;2004;CHE;0;0;0;0;0;0;0;CW;1624;CHE;8
1541;;R;2015;CAL;0;0;0;10;2;2;0;E;1624;CAL;15
1540;;A;2008;LAW;0;0;0;0;0;0;0;CW;1624;LAW;8
4924;;F;2015;CAL;0;0;0;0;1;0;0;EP;1624;CAL;1
4925;;F;;CAL;;;;;;;;EP;;CAL;
4926;;F;;CSWCD;;;;;;;;EP;;CSWCD;
4927;;R;;CSWCD;;;;;;;;EP;;CSWCD;
4928;;R;;CSWCD;;;;;;;;EP;;CSWCD;
4929;;A;2015;CSWCD;0;0;0;0;0;0;0;D;1624;CSWCD;1
4930;;A;;CSWCD;;;;;;;;P;;CSWCD;
4931;;O;;M LIB;;;;;;;;P;;M LIB;
3680;;R;2012;CSNSRI;0;0;0;4;1;0;0;E;1624;CSNSRI;5
3679;;A;2015;OVCA;6;0;0;0;2;0;0;RE;0206;OVCA;8
3644;;F;2015;CAL;4;0;1;2;0;0;0;E;1624;CAL;7
3643;;;2016;SSB;0;0;0;0;0;0;0;A;1624;SSB;9
3512;;;2008;;0;0;0;0;0;0;0;CW;1624;;1
3511;;A;2007;CSMATH;0;0;0;0;0;0;0;CW;1624;CSMATH;1
3510;;A;2009;CSMATH;0;0;0;0;0;0;0;CW;1624;CSMATH;3
3509;;A;2011;OADMS;0;0;0;0;0;0;0;A;1624;OADMS;5
3508;;A;2016;ARCH;0;0;0;0;0;0;0;BA;1624;ARCH;10
3507;;A;2016;ARCH;0;0;0;0;0;0;0;CW;1624;ARCH;10
3506;;A;2016;ARCH;0;0;0;0;0;0;0;CW;1624;ARCH;9
3505;;A;2016;ARCH;0;0;0;0;0;0;0;CW;1624;ARCH;10
3504;;A;2016;ARCH;0;0;0;0;0;0;0;TE;1624;ARCH;10
3503;;A;2007;MUSIC;0;0;0;0;0;0;0;CW;1624;MUSIC;1
3502;;A;2007;MUSIC;0;0;0;0;0;0;0;CW;1624;MUSIC;1
3501;;A;2007;ENGG;0;0;0;0;0;0;0;CW;1624;ENGG;1
3500;;A;2015;CHE;0;0;0;2;0;0;0;E;1624;CHE;2
5027;;R;2015;CSNSRI;0;0;0;0;1;0;0;EP;1624;CSNSRI;1
5028;;R;2015;CSNSRI;0;0;0;0;1;0;0;EP;1624;CSNSRI;1
4933;;F;2015;ENGG;0;0;0;0;1;0;0;EP;1624;ENGG;1
4934;;F;;CSNIP;;;;;;;;EP;;CSNIP;
4935;;F;;CSNIP;;;;;;;;EP;;CSNIP;
4936;;F;;CSNIP;;;;;;;;EP;;CSNIP;
4937;;F;;CSNIP;;;;;;;;EP;;CSNIP;
4938;;F;;CSNIP;;;;;;;;EP;;CSNIP;
4939;;F;;CSNIP;;;;;;;;EP;;CSNIP;
1483;;A;2010;CHE;0;9;0;1;0;2;0;RA;1321;CHE;13
1482;;;2002;POLICE;0;0;0;0;0;0;0;TR;1699;POLICE;3
1481;;A;2015;CASH-D;0;0;0;0;0;10;4;PA;1624;CASH-D;15
1480;;A;2013;LAW;0;0;0;0;0;0;0;TE;1624;LAW;16
1479;;R;1997;ISMED;0;0;0;0;0;0;0;A;1624;ISMED;1
1478;;A;2012;ECON;0;0;0;0;0;0;0;CW;1624;ECON;13
4957;;F;2015;CSMATH;0;0;0;0;1;0;0;EP;1624;CSMATH;1
4958;;F;2015;CSMATH;0;0;0;0;1;0;0;EP;1624;CSMATH;1
4959;;R;2016;NCTS;0;0;0;1;1;0;0;E;1624;NCTS;2
4960;;F;2015;ENGG;0;0;0;0;1;0;0;EP;1624;ENGG;1
4961;;F;;ENGG;;;;;;;;E;;ENGG;
4962;;F;;ENGG;;;;;;;;E;;ENGG;
1477;;A;2016;CMC;5;0;0;8;1;4;0;E;1624;CMC;19
1476;;A;2012;CBA;0;0;0;0;0;0;0;CW;1624;CBA;15
1475;;F;1997;CAL;0;0;0;1;0;0;0;E;1624;CAL;1
1474;;A;2006;CBA;0;0;0;0;0;0;0;CW;1624;CBA;8
1473;;F;1999;CHE;0;0;0;3;0;0;0;E;1624;CHE;3
1557;;A;2016;CHE;0;0;0;0;0;13;7;P;1624;CHE;20
1556;;A;2015;CSNIP;0;0;0;0;0;0;0;BA;1624;CSNIP;19
1555;;F;1997;CAL;0;0;0;1;0;0;0;E;1624;CAL;1
1554;;A;2016;OUR;16;0;0;3;0;1;0;RE;0223;OUR;20
1553;;A;2009;HRDO;0;0;0;0;1;8;0;EP;1624;HRDO;10
1552;;A;1997;CSNIGS;0;0;0;0;0;0;0;CW;1624;CSNIGS;1
1551;;F;1997;CHE;0;0;0;1;0;0;0;E;1624;CHE;1
1550;;A;1997;ISMED;0;0;0;0;0;0;0;A;1624;ISMED;1
1549;;A;1997;CSNIP;0;0;0;0;0;0;0;CW;1624;CSNIP;1
